clade_name	NCBI_tax_id	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans	2157;28890;224756;94695;2206;101191	0	0	0	0	0.03292	0	0.30096	0	3.85531	0	0	0.02901	0	0	0	0.01959	0	0	0	0	0	0	0	0	0	0.25548000000000004	0.26382	0	0	0	0	0.29534	0	0	0	0	0.17544	0.042839999999999996	0	0	0	0	0	0	0	1.1930100000000001	0	0.27721	0.01484	0.26466	0	0.4846	0	0	0.43492	0	0	0	0	0	0	0	0	0	0.17287	0.10219	0	0	0.24856999999999999	0	0.0045899999999999995	0	0.47407	0.12838	0	0	0	0	0	0	0	0	0	0	0	0.03488	0	0	1.3090700000000002	0	0	0	0	0	0.00993	0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans_hollandica	2157;28890;224756;94695;2206;101191;101192	0	0	0	0	0.03292	0	0.30096	0	3.85531	0	0	0.02901	0	0	0	0.01959	0	0	0	0	0	0	0	0	0	0.25548000000000004	0.26382	0	0	0	0	0.29534	0	0	0	0	0.17544	0.042839999999999996	0	0	0	0	0	0	0	1.1930100000000001	0	0.27721	0.01484	0.26466	0	0.4846	0	0	0.43492	0	0	0	0	0	0	0	0	0	0.17287	0.10219	0	0	0.24856999999999999	0	0.0045899999999999995	0	0.47407	0.12838	0	0	0	0	0	0	0	0	0	0	0	0.03488	0	0	1.3090700000000002	0	0	0	0	0	0.00993	0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina	2157;28890;224756;94695;2206;2207	0	0	0	0	0	0	15.02259	0	0	0	0	0	0	0	4.42469	0	0	0	0	0	0.17548	3.15939	0	0	0	0.05524	0.09596	0	0	0	0	0	0	0	0	0	1.62521	0	0	0	0.00969	0.06408	0	0	0	0.18169000000000002	0.007640000000000001	0	0.40043	0	0	0	0.00242	0.08682999999999999	1.43455	0	0	0	0	0	0	0	0.8586799999999999	0	0	0	0	0	0.14854	0	0.54989	0	0	2.73979	0	0	0	0	0	0	0	0	0.09016	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina_barkeri	2157;28890;224756;94695;2206;2207;2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.338480000000001	0	0	0	0	0	0.17548	0	0	0	0	0.05524	0.09596	0	0	0	0	0	0	0	0	0	1.4599600000000001	0	0	0	0	0.043769999999999996	0	0	0	0.055389999999999995	0	0	0	0	0	0	0	0.07189	0	0	0	0	0	0	0	0	0.34686	0	0	0	0	0	0	0	0	0	0	2.6051599999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina_mazei	2157;28890;224756;94695;2206;2207;2209	0	0	0	0	0	0	15.02259	0	0	0	0	0	0	0	0.008459999999999999	0	0	0	0	0	0	3.15939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16525	0	0	0	0.00969	0.020309999999999998	0	0	0	0.1263	0.007640000000000001	0	0.40043	0	0	0	0.00242	0.01285	1.43455	0	0	0	0	0	0	0	0.51181	0	0	0	0	0	0.14854	0	0.54989	0	0	0.13463	0	0	0	0	0	0	0	0	0.09016	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina_vacuolata	2157;28890;224756;94695;2206;2207;2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	2157;28890;183967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.01015	0.77933	0	0	0	0.24361	0.10909	0	0.029789999999999997	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0.5561699999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80116	0	0	0	0	0	0	0	0	0.22021	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales	2157;28890;183967;1235850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.01015	0.77933	0	0	0	0.24361	0.10909	0	0.029789999999999997	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0.5561699999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80116	0	0	0	0	0	0	0	0	0.22021	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccales_unclassified	2157;28890;183967;1235850;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.01015	0.77933	0	0	0	0.24361	0.10909	0	0.029789999999999997	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0.5561699999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80116	0	0	0	0	0	0	0	0	0.22021	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccales_unclassified;g__Methanomassiliicoccales_unclassified	2157;28890;183967;1235850;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.01015	0.77933	0	0	0	0.24361	0.10909	0	0.029789999999999997	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0.5561699999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80116	0	0	0	0	0	0	0	0	0.22021	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccales_unclassified;g__Methanomassiliicoccales_unclassified;s__Methanomassiliicoccales_archaeon_RumEn_M2	2157;28890;183967;1235850;;;1713725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271	0	0	0	0	0.01015	0.77933	0	0	0	0.24361	0.10909	0	0.029789999999999997	0	0	0	0	0	0.25786	0	0	0	0	0	0	0	0	0	0.5561699999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.80116	0	0	0	0	0	0	0	0	0.22021	0	0	0	0	0	0	0
k__Bacteria	2	97.67374000000001	100.0	99.94037	99.97657	99.93928000000001	99.9752	83.17055	99.7378	89.41937	99.21543	100.0	99.85937	99.81671999999999	99.83536	89.50183	97.97010999999999	99.79621	98.36885	98.24041	100.0	94.57032	85.55208	96.59215	100.0	99.95194000000001	98.40226	98.34083000000001	99.84394	100.0	99.30354	99.70443	98.46688	77.44932	97.74176999999999	100.0	99.67566	78.88982	99.6855	100.0	99.92834	98.81864	85.03155	99.71698	100.0	99.87812	97.09841999999999	98.75981	99.07162	99.02852	96.72934000000001	94.63665999999999	72.95600999999999	98.68505	99.43524000000001	93.07833000000001	99.96566999999999	100.0	100.0	100.0	99.97694	99.64538	99.6536	81.12141	100.0	95.6922	76.13767	99.97408	100.0	98.01594	99.87311	98.59236999999999	100.0	98.66565	76.0553	100.0	100.0	100.0	97.92318	99.98731	97.15116	100.0	100.0	98.08352	94.80136	99.80873000000001	99.56013	99.69923	99.99329	97.84942	99.99284	99.95975	94.89645	97.529	99.61764000000001	99.94644	98.80583
k__Bacteria;p__Acidobacteria	2;57723	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Acidobacteria;c__Blastocatellia	2;57723;1562566	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellia_unclassified	2;57723;1562566;	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellia_unclassified;f__Blastocatellia_unclassified	2;57723;1562566;;	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellia_unclassified;f__Blastocatellia_unclassified;g__Chloracidobacterium	2;57723;1562566;;;458032	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellia_unclassified;f__Blastocatellia_unclassified;g__Chloracidobacterium;s__Chloracidobacterium_thermophilum	2;57723;1562566;;;458032;458033	4.86104	0	0.061279999999999994	0.024059999999999998	4.96321	0	1.7695900000000002	0.016640000000000002	7.114210000000001	0	0	0.31099	1.1927299999999998	0.03953	4.926740000000001	1.0411700000000002	0.02325	5.000430000000001	1.7860200000000002	0	13.29601	0.9446899999999999	0	0	0	7.1494800000000005	5.76422	0.24777	0	0	0	1.7629099999999998	0	0	0	0.016569999999999998	23.37076	0.41696000000000005	0	0.11674000000000001	0.03342	1.7591900000000003	1.03664	0.50492	2.69462	3.88259	0.02029	1.37379	0.71095	2.6419099999999998	0.8861600000000001	8.74493	0	0.19188	5.97675	0	0	0	0	0.03412	1.00929	0.01096	49.03065	0	1.38909	0.83678	0	0	3.04184	0.06262000000000001	3.33264	0.69213	2.88923	33.17776	0	0	0	0.16998	0	0.51777	0	0.05341	0.43738	3.5571300000000003	0.45646000000000003	0.40636	7.960719999999999	2.54083	6.0653	0	0	2.72	11.658339999999999	0	0.28296	0.00705
k__Bacteria;p__Actinobacteria	2;201174	1.32087	0.00203	1.08008	4.12	3.0989999999999998	0	1.35734	0.8434799999999999	4.4814099999999994	3.05194	0.06465	0.12236	8.64508	0.59596	2.85774	0.4643	5.90638	1.78745	0.69852	0.01132	0.90494	0.04991	3.266	0	6.5404599999999995	7.55668	7.09	1.3335299999999999	0.5925	0.39762	0.17159000000000002	3.6614199999999997	3.97629	5.8124199999999995	0.50898	2.42167	2.14926	1.4496799999999999	0.28657	0.1605	4.48872	0.4505	2.78154	0.01725	0.02366	0.09047999999999999	3.82005	4.81513	0	20.15436	1.06226	3.6692199999999997	4.05565	0.23820999999999998	0	6.95235	1.62632	0	0.00344	0	4.55883	2.54	3.25395	0	0.70532	1.0506	9.0904	0	2.61802	0.4464	0.38088	0	3.37141	3.26459	0	2.77647	0	25.96019	5.13698	0.86115	2.45681	0.23034000000000002	2.33081	1.9942099999999998	7.134360000000001	1.47732	10.929310000000001	0.00558	0.03234	0.09837	6.05379	0.7652899999999999	1.07297	1.07827	0.9042600000000001	6.998069999999999
k__Bacteria;p__Actinobacteria;c__Actinobacteria	2;201174;1760	0.25956	0.00203	0.9027299999999999	4.12	1.74448	0	1.31817	0.40097	0.02187	1.31282	0.06465	0.06955	8.00659	0.45805	1.53757	0.19075	3.13876	1.83	0.35757	0	0.8795200000000001	0	1.12591	0	4.358709999999999	5.71354	6.00366	0.46706000000000003	0	0.0275	0	2.02671	3.97629	2.81616	0	0.42981	2.07459	0.56723	0.24266999999999997	0.06554	2.0591	0.35352	2.35925	0	0	0.09047999999999999	1.7702099999999998	3.43327	0	13.17495	0.03372	1.8635099999999998	2.08052	0.19309	0	4.22489	0	0	0	0	4.05694	0.40192	3.25395	0	0.38084	0.41095	7.15837	0	1.7748599999999999	0.12152	0.33909	0	1.80236	3.26459	0	1.46779	0	25.771079999999998	3.3806599999999998	0.59565	2.05571	0.23034000000000002	2.0914200000000003	0.8337	6.141380000000001	0.4407	8.40536	0.00558	0	0.023209999999999998	5.58836	0.58585	0.38269000000000003	0	0.83473	4.38731
k__Bacteria;p__Actinobacteria;c__Actinobacteria_unclassified	2;201174;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_unclassified;o__Actinobacteria_unclassified	2;201174;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_unclassified;o__Actinobacteria_unclassified;f__Actinobacteria_unclassified	2;201174;;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_unclassified;o__Actinobacteria_unclassified;f__Actinobacteria_unclassified;g__Actinobacteria_unclassified	2;201174;;;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_unclassified;o__Actinobacteria_unclassified;f__Actinobacteria_unclassified;g__Actinobacteria_unclassified;s__Actinobacteria_bacterium_HGW_Actinobacteria_5	2;201174;;;;;2013650	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	2;201174;1760;2037	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0	0	0	0	0	0	0.01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16509000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12162	0	0	0	0	0	0	0	0.01614	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	2;201174;1760;2037;2049	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0	0	0	0	0	0	0.01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16509000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12162	0	0	0	0	0	0	0	0.01614	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	2;201174;1760;2037;2049;1654	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0	0	0	0	0	0	0.01609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16509000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12162	0	0	0	0	0	0	0	0.01614	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_graevenitzii	2;201174;1760;2037;2049;1654;55565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_nasicola	2;201174;1760;2037;2049;1654;208480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01614	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus	2;201174;1760;2037;2049;1654;1660	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051870000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03852	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_HMSC035G02	2;201174;1760;2037;2049;1654;1739406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017730000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_ICM47	2;201174;1760;2037;2049;1654;936548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0831	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_turicensis	2;201174;1760;2037;2049;1654;131111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	2;201174;1760;85004	0.25956	0	0.0767	0	1.74448	0	0.11234000000000001	0.38665	0	0.35313	0	0.029830000000000002	6.05536	0.40437	0.63422	0.19075	3.09037	0	0.12454000000000001	0	0	0	1.12591	0	3.87227	5.61934	5.99711	0.46706000000000003	0	0	0	2.02671	0	2.8142400000000003	0	0.42981	0	0.56723	0.08365	0.0162	1.63542	0.22644	2.35925	0	0	0.028480000000000002	1.7097099999999998	3.43327	0	13.17495	0.03372	1.8635099999999998	1.94763	0.19309	0	4.13969	0	0	0	0	4.05694	0.40192	0.37613	0	0.38084	0.41095	5.485530000000001	0	1.03966	0.11309000000000001	0	0	1.80236	0	0	1.34388	0	0.28805	3.30996	0.59565	1.88783	0.09813999999999999	0.18646	0.8337	6.10074	0.4407	2.19551	0.00558	0	0	4.55455	0.58585	0	0	0	3.6459900000000003
