clade_name	NCBI_tax_id	SWESTP57	SWESTP53	SWESTP49	SWESTP37	SWESTP35	SWESTP33	SWESTP31	SWESTP30	SWE41	SWE41a	SWE41a_2	SWE41a_1	Seafield	JTH	IRL69	IRL69_2	IRL69_1	FIN25	FIN25_2	FIN25_1	FH9_S170	FH8_S169	FH7_S168	FH6_S167	FH5_S166	FH4_S165	FH3_S164	FH2_S163	FH1_S162	FH10_S171	ESP75	ESP75_2	ESP75_1	DEU27	DEU27_2	DEU27_1	CP8	CP7	CP6	CP5	CP4	CP3	CP1	BSE93_S121	BSE79_S120	BSE74_S119	BSE100_S122	BH63_S118	BH62_S117	BH61_S116	BH60_S115	BH59_S114	BH58_S113	BH52_S112	BH50_S111	BH49_S110	BH48_S109	BH47_S108	BH46_S107	BH45_S106	BH44_S105	BH39_S104	BH38_S103	BH37_S102	BH36_S101	BH35_S100	BH34B_S99	BH34A_S98	BH33_S97	BH32_S96	BH31_S95	BH30_S94	BH29_S93	BH27_S92	BH25_S91	BH24_S90	BH22_S89	BH20_S88	BH14_S87	BH13_S86	BH11_S85	BH10_S84	BH09_S83	BH07_S82	BH06_S81	BH05_S80	BH04_S79	BH03_S78	BH02_S77	BH01_S76	BFH9_S127	BFH8_S126	BFH6_S125	BFH4_S124	BFH42_S161	BFH41_S160	BFH40_S159	BFH39_S158	BFH38B_S157	BFH38A_S156	BFH37_S155	BFH36_S154	BFH35_S153	BFH34_S152	BFH33_S151	BFH32_S150	BFH31_S149	BFH30_S148	BFH29_S147	BFH28_S146	BFH27_S145	BFH26_S144	BFH25_S143	BFH24_S142	BFH23_S141	BFH22_S140	BFH21_S139	BFH20_S138	BFH1_S123	BFH19_S137	BFH18_S136	BFH17_S135	BFH16_S134	BFH15_S133	BFH14_S132	BFH13_S131	BFH12_S130	BFH11_S129	BFH10_S128	ASMA3	ASMA2	ASMA1	AHMA5	AHMA4	AHMA3	AHMA2	AHMA1
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_nasicola	2;201174;1760;2037;2049;1654;208480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus	2;201174;1760;2037;2049;1654;1660	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010409999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051870000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283	0	0.0039	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282	0	0	0	0	0	0.00484
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_oris	2;201174;1760;2037;2049;1654;544580	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010209999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11698	0	0.05006	0	0	0	0.00471
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_HMSC035G02	2;201174;1760;2037;2049;1654;1739406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017730000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_HPA0247	2;201174;1760;2037;2049;1654;1203556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_ICM47	2;201174;1760;2037;2049;1654;936548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_oral_taxon_181	2;201174;1760;2037;2049;1654;712121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_oral_taxon_448	2;201174;1760;2037;2049;1654;712124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0095
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_turicensis	2;201174;1760;2037;2049;1654;131111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_timonense	2;201174;1760;2037;2049;1653174;1870995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056179999999999994	0	0.00581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_urinale	2;201174;1760;2037;2049;1653174;190146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018359999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Aeriscardovia;s__Aeriscardovia_aeriphila	2;201174;1760;85004;31953;240233;218139	0	0	0	0	0.0174	0	0	0	0	0	0	0	0	0.006999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036899999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia;s__Alloscardovia_omnicolens	2;201174;1760;85004;31953;419014;419015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00716	0	0	0.04241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01494	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	2;201174;1760;85004;31953;1678;1680	1.09446	0	0	2.76812	2.13725	3.38449	2.0470599999999997	4.8447	2.45943	1.06293	0.90741	1.26019	0.35112	2.25422	1.9971900000000002	2.14527	2.25133	2.0434400000000004	2.02116	2.5340599999999998	0.95025	1.47825	1.19626	0.04989	0.01876	1.44392	2.7742299999999998	0.59342	0.23546999999999998	0	0.6489199999999999	1.29439	1.44824	2.3701	4.7849699999999995	3.98308	1.16196	2.0924099999999997	0.71181	0.9173600000000001	1.127	1.05456	6.27037	0	0	0	0	0	0.14958	0.28438	4.2228	1.588	2.81031	0	0.28576	0	0.2159	1.27946	0	0	0	0.09326	0	0	0	0	1.59774	1.7901799999999999	1.55274	0	0.9374899999999999	0.017759999999999998	0	1.06661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12454000000000001	0	0	0	0.93994	1.20973	1.35801	0.39693	0.36293000000000003	0	2.23602	0.07235	0.08762	0.24064000000000002	1.52767	0.11961	2.68066	0.10345	0	0	0	0	0	0	0.22480999999999998	0	0	0.29159	0.00605	0.20772	0	0.11582	0.029830000000000002	0.07615	2.34539	0	0.87851	0.33959	0	0.48849	0	0.10194	0.02241	0.11780999999999998	0.40771999999999997	0.8276700000000001
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_angulatum	2;201174;1760;85004;31953;1678;1683	0	0	0	0.06737	0.0425	0.10730999999999999	0.03197	0.15616	0.029639999999999996	0.017240000000000002	0	0.0071	0	0.04249	0.03333	0	0.02762	0.00619	0	0	0	0.20844000000000001	0.19524	0	0	0	0.01299	0.00157	0.014130000000000002	0	0	0	0	0.00995	0	0.02567	0.00898	0	0	0	0.01275	0	0.0257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028489999999999998	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_animalis	2;201174;1760;85004;31953;1678;28025	0	0	0	0	0.02285	0.01807	0	0.061279999999999994	0	0	0	0	0	0.11388	0.00507	0	0	0	0	0	0	0.03422	0.020390000000000002	0.02732	0	0.013919999999999998	0.07793	0.04585	0.58418	0	0	0	0	0	0	0	0.048760000000000005	0.02145	0.18903	0.00877	0	0.00525	0.03921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041319999999999996
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum	2;201174;1760;85004;31953;1678;1681	0	0	0	0.92045	0.7521399999999999	0.99874	0.7188399999999999	1.77395	0.23021999999999998	0.11382	0.05681	0.0998	0.0782	0.25175	0.33238	0.192	0.3002	0.1165	0.11344000000000001	0	0	0.32642	0.3368	0	0.01022	0.04508	0.42343000000000003	0.0369	0.48673	0	0.11060999999999999	0.35493	0.34218000000000004	0.36849	0.39218000000000003	0.64193	0.35141999999999995	0.5008100000000001	0.08967	0.13897	0.28594	0.10121000000000001	1.34416	0	0	0	0	0	0.10587	0.11657000000000001	0.08252999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13984000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01179	0.00683	0	0	0	0	0	0	0	0	0	0	0.03345	0	0	0	0	0	0	0	0.0759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00322	0.021230000000000002	0.05184
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_breve	2;201174;1760;85004;31953;1678;1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06282	0	0	0.013219999999999999	0	0.016640000000000002	0	0	0.013569999999999999	0.00646	0	0	0	0	0.09658	0.17719000000000001	0	0	0	0	0	0	0	0.02325	0.00421	0.31256999999999996	0.055979999999999995	0	0	0.42844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04118	0	0	0	0	0	0	0	0	0	0	0	0.03149	0	0	0	0	0	0	0	0.8361200000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0.0346	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_catenulatum	2;201174;1760;85004;31953;1678;1686	0	0	0	0.22446	0.22266	0.40246	0.17892	0.7763899999999999	0.08586	0.02543	0	0.01825	0.01465	0.18265	0.032310000000000005	0	0.08279	0.09351	0.08291	0	0	0.5112800000000001	0.27326	0	0	0	0.07531	0.0199	0	0	0.045989999999999996	0	0.029460000000000004	0.26666	0.23041	0	0	0.07076	0.09362999999999999	0	0.0067	0.032869999999999996	0.09877000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233	0	0.08761000000000001
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium	2;201174;1760;85004;31953;1678;1689	0	0	0	0	0	0	0	0	0.009000000000000001	0	0	0	0	0.01339	0	0	0	0	0	0	0	0	0	0.008620000000000001	0	0	0	0	0.010759999999999999	0	0	0	0	0	0	0	0.02489	0.04793	0.79857	0.050960000000000005	0.00579	0.02528	0.06777000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818	0	0.00303	0	0	0	0	0	0	0	0	0	0	0.14206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01932	0.00175	0.007859999999999999	0.12893
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_kashiwanohense	2;201174;1760;85004;31953;1678;630129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02095	0.00541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	2;201174;1760;85004;31953;1678;216816	0.42599	0	0	1.25896	1.1756799999999998	1.7467599999999999	1.13157	2.5981	1.2794	0.38881	0.35424	0.39782	0.16618	0.80157	0.85688	0.80383	0.83225	1.0278	0.96729	1.40803	0.26066	1.4302700000000002	1.13788	0.12962	0.044860000000000004	0.37242	1.0762200000000002	3.7305800000000002	2.19686	0	0.41843	0.8825700000000001	0.91745	0.98675	2.0550599999999997	1.78768	0.598	0.9874	1.07454	3.0745	0.6674100000000001	0.74047	1.25765	0	0	0	0	0	0.11455	0.11147	0.58034	0.32998	0.51515	0	0.2562	0	0.80329	0.32169000000000003	0	0	0	0.36477	0.028480000000000002	0	0.0237	0	1.7086	1.5008299999999999	1.08974	0	0.62151	0.16247999999999999	0.05727	0.5151399999999999	0	0	0	0	0	0	0	0	0	0	0.16798	0.38084	0	0	0.09813999999999999	0	0	0	0	0.03372	0	0.41598	0.38228	0.47602	0.03288	0.03899	0	0.54757	0.00436	0.024030000000000003	0.0516	0.95835	0.0708	0.8315299999999999	0.03023	0	0	0.00558	0.01463	0	0	4.7076	0	0	0.04167	0.01877	0	0	0.01876	0	1.04976	4.30016	0.25956	0.5735899999999999	0.75795	0	0.16498	0	1.4751299999999998	0.08039	0.15549000000000002	0.29289	1.03613
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_merycicum	2;201174;1760;85004;31953;1678;78345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42046	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_minimum	2;201174;1760;85004;31953;1678;1693	0	0	0	0	0	0	0	0	0.04585	0.030889999999999997	0	0.02395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_mongoliense	2;201174;1760;85004;31953;1678;518643	0	0	0	0.10952	0	0	0	0	0	0.027089999999999996	0	0.01964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudocatenulatum	2;201174;1760;85004;31953;1678;28026	0	0	0	0.08334	0.13592	0.22863000000000003	0.14428	0.24515	0.17479	0.07491	0.08461	0.046810000000000004	0.0043100000000000005	0.29136999999999996	0.10305	0.13079000000000002	0.13618	0.18829	0.22141999999999998	0.32211	0.01335	0.13723	0.14368	0.13768	0.00981	0.00532	1.03601	0.013590000000000001	0.02458	0	0.14502	0.34079	0.30537	0.29633000000000004	0.54473	0.36511	0.023119999999999998	0.07141	0.038419999999999996	0.012159999999999999	0.04585	0.011040000000000001	0.051320000000000005	0	0	0	0	0	0.07071000000000001	0.054810000000000005	1.21507	0.44127	0.73148	0	0.09227	0	0.02047	0.14332999999999999	0	0	0	0.37567	0	0	0	0	2.313	2.7061	0.79078	0	0.46771	0.01051	0.04565	0.47391000000000005	0	0	0	0	0	0	0	0	0	0	0.29909	0	0	0	0	0	0	0	0	0	0	0.21024	0.11087999999999999	0.11055	0	0	0	0.03065	0	0.00143	0.07109	0.60435	0.04861	0.06802000000000001	0.0123	0	0	0	0.00157	0	0	0.21094000000000002	0	0	0.07769	0	0.01872	0	0.46107	0	0	6.52939	0	0.35026	0.7659699999999999	0	0	0	0.28751	0	0.0166	0.02267	0.08122
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum	2;201174;1760;85004;31953;1678;1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14815	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_psychraerophilum	2;201174;1760;85004;31953;1678;218140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_ruminantium	2;201174;1760;85004;31953;1678;78346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97014	0	0	0	0	0	0
